Gia_tri,So_luong
Kỹ sư phần cứng,1
Social Media,1
robot process automation developer,1
it section,1
phát triển và triển khai chuyển đổi số,1
Phòng chống lừa đảo và an ninh mạng,1
Kỹ sư cơ khí,1
erp developers,1
cao cấp quản lý dịch vụ vận hành core thẻ,1
Kỹ thuật điện/điện tử,1
Nhà hàng/Khách sạn/Du lịch khác,1
blockchain developer,1
chuyển đổi số lập trình viên cao cấp,1
automation iot,1
Phát triển học liệu/Thiết kế khóa học,1
Chăm sóc khách hàng,1
pos,1
Kinh doanh/Bán hàng khác,1
phát triển phần mềm odoo,1
middle game designer 3d mid core+,1
automation development iot,1
dịch vụ service engineer,1
Marketing Planner,1
Tư vấn CNTT/IT consultant,1
nghiệp vụ nghiệp vụ thanh khoản,1
May mặc/Dệt may/Da khác,1
Customer Experience (Trải nghiệm khách hàng),1
Giáo viên Tin học,1
marketing data supervisor,1
giám sát tự động hóa plc scada kv. nghệ an,1
sales digital solutions,1
it solutions architect,1
Phân tích dữ liệu,1
web developer,1
Kỹ sư khuôn mẫu,1
Kế toán tổng hợp,1
điện tử viễn thông,1
automaiton test engineer,1
digital social marketing,1
công nghệ thị giác máy tính công nghệ thị giác máy tính .314,1
quản lý rủi ro công nghệ thông tin,1
service desk engineer,1
Junior Android Developer,1
solution consultant software,1
IT Server/security Infra Leader (Trưởng Bộ Phận IT Server/security Infra),1
Business Analyst (Charging Station System),1
Senior Business Intelligence (Life Insurance project),1
Head of Technical Operations & Warranty,1
digital marketing social,1
Microsoft Dynamics 365 Functional Consultant,1
công nghệ thông tin chấp nhận sinh viên mới ra trường,1
IT Officer,1
process quality assurance iso 27001,1
đảm bảo quy trình iso 27001,1
phát triển automation tool trong cad,1
điều phối project coordinator nghiệp vụ,1
Tester Tiếng Hàn Intern,1
quality control engineer,1
network system engineer,1
trưởng công nghệ,1
Tester Tiếng Hàn (Senior),1
Product Owner (Business Focus),1
database developer lập trình và quản lý cơ sở dữ liệu,1
sales,1
trưởng ban công nghệ thông tin mạnh về giải pháp công nghệ cho bán lẻ,1
sales level,1
it mis quận 7,1
quận 7 phát triển phần mềm power platform,1
programmer,1
full stack developer 6 months assignment,1
Quản Trị Viên Tập Sự - Management Associate (Chương Trình Techcombank Future Gen),1
Chuyên Viên Lập Trình Cao Cấp,1
Solution Implementation Specialist (Post-sales),1
Chuyên Viên Cao Cấp Phân Tích Hệ Thống - Khối Ngân Hàng Doanh Nghiệp,1
Business Analyst (Yêu Cầu Tốt Nghiệp MBA),1
sales level b2b,1
seo,1
Kỹ Sư IT Phần Cứng (IT Hardware Staff) - Làm Việc Tại KCN Thăng Long 2 (Hưng Yên),1
vận hành,1
tư vấn giải pháp vmware network sercurity,1
business development director xr metaverse saas it,1
hỗ trợ khách hàng,1
support sap log pp sd mm,1
reverse logistics analyst,1
Network Security (Specialist),1
kỹ thuật it support,1
Kỹ Sư Chuyên Ngành Điện Tử Viễn Thông,1
trợ lý công nghệ số,1
tư vấn đầu tư,1
network triển khai vận hành hệ thống phần mềm,1
erp,1
chính xây dựng mô hình rủi ro,1
full stack engineer java,1
lập trình fullstack,1
join asean s leading uav technology pioneer,1
r d director,1
lập trình frontend,1
security awareness coordinator,1
security risk compliance,1
it ot cloud security solutions architect,1
phát triển hệ thống erp odoo,1
hỗ trợ kinh doanh,1
sales follow support,1
chuyên gia kiến trúc giải pháp,1
kinh doanh phần cứng,1
tối ưu trải nghiệm trang đích website landingpage,1
chính affiliate,1
financial analyst,1
content creative paid ads,1
chuyên gia seo,1
ứng dụng ai trong kinh doanh,1
lập trình php backend,1
embedded firware engineer,1
scm software developer,1
lập trình fullstack php,1
sales business development,1
Kỹ Sư Kiểm Thử Quang Học AOI 光学测试工程师,1
data engineering ai ml data science,1
kỹ thuật sản xuất ai,1
Chuyên Viên Khai Thác Ứng Dụng,1
Chuyên Viên Quản Trị CSDL,1
báo cáo power bi,1
it quality control 6 month contract,1
it làm việc tại đức hòa,1
data service,1
sales b2b,1
it biết sử dụng phần mềm erp,1
pháp chế,1
blockchain,1
triển khai hệ thống,1
trợ lý công nghê số,1
software developer chuyên backend,1
hệ thống tài chính,1
chính cv cao cấp xây dựng mô hình rủi ro,1
KTV Lắp Ráp - Nhà Máy Sản Xuất,1
digital marketing,1
cao cấp hệ thống tài chính,1
it support open for,1
lập trình front end,1
it làm việc tại hoà khánh tây đức hoà,1
ui ux,1
hệ thống system owner,1
cloud system engineer genesys,1
lập trinh frontend,1
hỗ trợ triển khai chuyển đổi số,1
lập trình mobile app,1
Middle DevOps Engineer,1
it technician night shift,1
trợ lý ban lãnh đạo công nghệ thông tin,1
front end developer angular df 3k024,1
business oprations call center,1
it application,1
Reliability Engineer,1
quản lý công nghệ thông tin,1
ai bi,1
quản lý rui ro pt công nghệ thông tin,1
kinh doanh giải pháp phần mềm,1
phát triển và tích hợp hệ thống developer,1
thiết kế thang máy,1
"Technical Consultant (Relocation to Hk, Visa Sponsored)",1
hạ tầng công nghệ,1
đảm bảo hoạt động phần mềm,1
seo content,1
sales analyst,1
Nhân Viên IT (Đại Học Công Nghệ Thông Tin),1
java backend,1
payment analyst retail banking,1
cvcc phân tích lương kinh doanh khcn,1
cvcc phân tích lương kinh doanh khdn,1
payment analyst corporate banking,1
infrastructure architect,1
data,1
Senior Product Owner - Lĩnh Vực Edtech,1
cao cấp quản trị rủi ro hoạt động hệ thống,1
center supervisor coding courses cityland,1
phó tổng công nghệ,1
android developer,1
of it is department,1
sales it software open for,1
full stack developer,1
data analytics supervisor,1
it kĩ sư mis,1
ie,1
quản trị cơ điện,1
"Data Scientist (Senior - Kỹ Sư Khoa Học Dữ Liệu, HCM)",1
hệ thống vhht,1
điện nhẹ,1
hệ thống agv agv engineer,1
Chuyên Viên Quản Lý Dự Án Upto 25 Triệu,1
microsoft office product development,1
kinh doanh kênh phân phối,1
be developer,1
it it,1
c++ developer,1
trợ lý it project,1
kinh doanh an ninh mạng cyber security,1
thiết kế tại,1
triển khai,1
automation optimization analyst,1
operations analyst,1
hcm giáo viên tin học,1
kế toán tổng hợp,1
engineer,1
tư vấn giải pháp attt presale security,1
product designer thiết kế sản phẩm,1
Junior Backend Developer,1
Giám Đốc Chuyển Đổi Số,1
tư vấn giải pháp presales,1
trợ lý kinh doanh,1
it comtor cau giay hanoi,1
chuyên gia đánh giá + đào tạo iso nhóm công nghệ thông tin,1
ai technical video visual production,1
Senior Low-Code Developer,1
phát triển tin học mos ic3,1
tốt,1
tự động hóa,1
cvc cvcc công nghệ big data,1
ai solutions,1
quản trị ứng dụng thẻ ngân hàng điện tử kcn 3i115,1
erp developer,1
it network operation,1
strategy analyst,1
card portfolio,1
power platform developer,1
an toàn thông tin,1
it biết lập trình,1
data engineering,1
kinh doanh phần mềm và giải pháp,1
cloud engineer,1
phát triển hệ thống chủ đầu tư bđs,1
lập trình viên phát triển ứng dụng phần mềm,1
tech tripota co. ltd,1
triển khai power app microsoft office 365,1
odoo developer,1
admin trợ lý công nghê số,1
community,1
đảm bảo hoạt động hệ thống,1
cv cvc cvcc quản trị rủi ro công nghệ thông tin ho hà đông,1
chuyên gia cvcc hỗ trợ phát triển ứng dụng java microservice,1
thiết kế ui ui desginer,1
telesales,1
kinh doanh phần mềm sale it account,1
trợ lý tổng chuyên công nghệ thông tin,1
lập trình full strack software developer full stack,1
nghiên cứu viên ptn hệ thống thông tin,1
giảng viên an toàn thông tin,1
giảng viên khoa học máy tính,1
trợ lý lark suite,1
giảng viên truyền thông dữ liệu,1
giảng viên thiết bị di động và công nghệ web,1
nghiên cứu viên ptn truyền thông đa phương tiện,1
giảng viên công nghệ phần mềm,1
giảng viên hệ thống thông tin,1
hệ thống vmware,1
master data management,1
giảng viên kỹ thuật phần mềm,1
reactjs developer,1
giảng viên công nghệ tài chính,1
lập trình,1
it application administrator,1
customer service team,1
phó sản phẩm dịch vụ phần mềm,1
cloud operations engineer,1
ai developer,1
data system analyst hanoi,1
lập trình viên erp,1
r d supervisor software design,1
automation tester,1
erp sap,1
điều hành công ty ai global,1
it triển khai,1
lập trình backend,1
it delivery,1
lập trình viên fullstack .net,1
back end engineer java,1
software development integration technology golang,1
trưởng bộ phận hạ tầng,1
it budget and vendor management english,1
cvcc cg tăng trưởng số digital sales,1
kế toán erp,1
thực tập sinh developer không trợ cấp hỗ trợ mộc thực tập,1
đánh giá,1
tts marketing digital marketing,1
automation system developer python + ai + pod,1
"Associate Director, Governance Program Execution",1
thu thập dữ liệu,1
thực tập sinh hành chính nhân sự,1
technical consulting abap,1
thực tập sinh it web,1
thực tập sinh seo,1
thực tập,1
thực tập sinh it,1
thực tập sinh fullstack,1
kế toán,1
tư vấn marketing web,1
Chuyên Viên Tích Hợp Nền Tảng Dữ Liệu,1
Site QA/QC Engineer,1
Chuyên Viên Phân Tích Và Thiết Kế Mô Hình Dữ Liệu - Data Analyst - Khối Dữ Liệu (HO25.357),1
"Chuyên Viên, Chuyên Viên Cao Cấp Phân Tích Khách Hàng Cá Nhân - Data Analyst (Retail Banking) - Khối Dữ Liệu (HO25.354)",1
"Chuyên Viên, Chuyên Viên Cao Cấp Khoa Học Dữ Liệu - Data Scientist - Data Scientist - Khối Dữ Liệu (HO25.352)",1
Chuyên Viên Cao Cấp Kiến Trúc Giải Pháp Dữ Liệu - Data Architect - Khối Dữ Liệu (HO25.355),1
Chuyên Viên Chính Sách An Ninh Thông Tin (An Ninh Ứng Dụng),1
Chuyên Viên Chính Sách An Ninh Thông Tin (Kiến Trúc An Ninh Thông Tin),1
"Chuyên Viên Chính Sách An Ninh Thông Tin (Chính Sách, Tuân Thủ)",1
"Senior Frontend Engineer (React/nextjs), Storefront Ecommerce Platform (Total Annual Compensation $55,000)",1
".NET Backend Engineer, Storefront eCommerce Platform (Total Annual Compensation $55,000)",1
QA Executive,1
Automation Test Lead,1
"Chuyên Viên Quản Trị và Vận Hành Hệ Thống, Nhóm Ứng Dụng Nội Bộ",1
Regional IT Manager,1
Remote VueJS / Nuxt Developer,1
